Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-08-07,14.293447494506836,14.355542732682347,14.19477214589809,14.257174379884166,298858000
2013-08-08,14.264983177185059,14.360596836211014,14.170296586769231,14.353170372157667,255777200
2013-08-09,14.061997413635254,14.247964745329938,14.03724418431589,14.191648215389714,266865200
2013-08-12,14.461468696594238,14.501383870258666,14.129450930725723,14.136568371024335,364434000
2013-08-13,15.148711204528809,15.30621039728242,14.482818207961484,14.572244791415777,881941200
2013-08-14,15.425030708312988,15.602951851438524,15.26722249065121,15.405846503916575,756372400
2013-08-15,15.406776428222656,15.545711142615504,15.133550605634404,15.36067252455629,490294000
2013-08-16,15.543540954589844,15.562416135118108,15.436169567823653,15.476084741215326,362306000
2013-08-19,15.710943222045898,15.896599854805737,15.595216642856677,15.605736640045292,510518400
2013-08-20,15.504555702209473,15.798514136005526,15.496820214877282,15.771903464672423,358688400
2013-08-21,15.544468879699707,15.69268415328572,15.508574309986674,15.58252826163704,335879600
2013-08-22,15.56303596496582,15.644416392811943,15.415747735393934,15.625541210119776,244207600
2013-08-23,15.503012657165527,15.575109201141371,15.451338069054117,15.572633712398458,222731600
2013-08-26,15.563349723815918,15.787067449603612,15.48692025678129,15.494655745109702,330965600
2013-08-27,15.118388175964355,15.549114861499469,15.047529391673494,15.409560453174207,424188800
2013-08-28,15.189862251281738,15.341483381231628,15.038242773860214,15.038242773860214,307608000
2013-08-29,15.214618682861328,15.36314464238137,15.19698124582493,15.213071916154115,239657600
2013-08-30,15.075989723205566,15.25329110384919,15.053710340835774,15.223895935951706,272297200
2013-09-03,15.11807632446289,15.490009269206272,15.080016939783592,15.25793807698481,331928800
2013-09-04,15.430908203125,15.54075673214914,15.356336200646652,15.457829545419349,345032800
2013-09-05,15.325087547302246,15.49249038332004,15.274650710962042,15.479184220146772,236367600
2013-09-06,15.416370391845703,15.452263321870337,15.160472970106541,15.423178811353138,359525600
2013-09-09,15.662364959716797,15.716515027095188,15.579128730963678,15.626161356319402,340687200
2013-09-10,15.305585861206055,15.701964543280964,15.146539951984845,15.663285471845532,743195600
2013-09-11,14.472299575805664,14.657336500935534,14.3825639712938,14.450638231767847,898696400
2013-09-12,14.626395225524902,14.71024948481516,14.419695294376078,14.496744440847676,404051200
2013-09-13,14.38534927368164,14.599783040725013,14.379162206505754,14.522735546064597,298835600
2013-09-16,13.928011894226074,14.283545121193596,13.838277948479888,14.264671594106302,543706800
2013-09-17,14.088918685913086,14.224758207407783,13.846945500983674,13.861178731706339,399380800
2013-09-18,14.378544807434082,14.43021938583319,14.254154000275909,14.33213022849274,456862000
2013-09-19,14.614327430725098,14.723556271478124,14.519951517756395,14.564819323972701,404541200
2013-09-20,14.463013648986816,14.807716180468098,14.419383596701874,14.790698443992438,699302800
2013-09-23,15.1818208694458,15.3758326969468,14.933039283089697,15.350768794084798,762106800
2013-09-24,15.13416862487793,15.331273987066643,15.094562469224384,15.313018502379167,364344400
2013-09-25,14.899928092956543,15.150874445136,14.896834559798288,15.137260916205603,316957200
2013-09-26,15.045053482055664,15.1174590313162,14.973265978565378,15.038246715938943,237221600
2013-09-27,14.937682151794434,14.997092214893344,14.874867879355484,14.969552822343948,228040400
2013-09-30,14.75202465057373,14.903953182668692,14.679617452576485,14.767495624365274,260156400
2013-10-01,15.098891258239746,15.135403874125059,14.802457401587134,14.804623866372182,353883600
2013-10-02,15.148399353027344,15.217711353371197,14.968622436607266,15.026794742739499,289184000
2013-10-03,14.958105087280273,15.234735122528072,14.875488556723289,15.177798891304116,322753200
2013-10-04,14.946348190307617,14.994927585560934,14.809270909079514,14.972030143623662,258868400
2013-10-07,15.092391967773438,15.244011436600264,15.018128999821299,15.055570332848104,312292400
2013-10-08,14.881674766540527,15.181820237600014,14.869297327058533,15.160158892242208,290917200
2013-10-09,15.056503295898438,15.0936339681472,14.799368143796434,14.996164507531393,301725200
2013-10-10,15.150884628295898,15.235667654662592,15.070432881767568,15.202869901533271,278602800
2013-10-11,15.248968124389648,15.28083879655677,15.012254928639617,15.068880483574732,267738800
2013-10-14,15.348908424377441,15.396560733013464,15.141901150625584,15.156754075789287,261898000
2013-10-15,15.430591583251953,15.533322621315977,15.332813170756214,15.394388006024746,320073600
2013-10-16,15.5057954788208,15.549734572953783,15.447623152232014,15.495893524928407,251101200
2013-10-17,15.610688209533691,15.619352417412697,15.461544190938236,15.470826444544258,253593200
2013-10-18,15.746529579162598,15.75797829922248,15.648131399710287,15.656795608612418,290542000
2013-10-21,16.132381439208984,16.22335311428698,15.827903126164097,15.835638610470003,398106800
2013-10-22,16.08628273010254,16.351773058989664,15.719918734609367,16.28864976163673,534063600
2013-10-23,16.243778228759766,16.26574859490515,16.059357702888462,16.059357702888462,313723200
2013-10-24,16.458829879760742,16.476158291514846,16.16611093186341,16.245014200604892,384764800
2013-10-25,16.27472686767578,16.499680681818955,16.248425216233358,16.440579634936146,337792000
2013-10-28,16.396018981933594,16.430675812534194,16.189629722721268,16.370026358983143,550440800
2013-10-29,15.98757553100586,16.68595743447056,15.92135869277563,16.59374796712819,635807200
2013-10-30,16.241926193237305,16.322995954160593,15.998095559615244,16.07823825184682,354163600
2013-10-31,16.173845291137695,16.32206221172346,16.129597191934828,16.245014729753244,275696400
2013-11-01,16.09123420715332,16.238831479308075,15.961583398964716,16.21469629457275,274890000
2013-11-04,16.299165725708008,16.301332190505768,16.053479363482587,16.124338130883956,244627600
2013-11-05,16.258939743041992,16.365384057197822,16.183130001034964,16.23202005481759,265213200
2013-11-06,16.212879180908203,16.3355062745173,16.128222854176858,16.313407633927223,223375600
2013-11-07,15.95051097869873,16.283533186667988,15.947088555644378,16.171178312282866,262620400
2013-11-08,16.201669692993164,16.219410100801316,15.953614810649901,16.015550824492998,279316800
2013-11-11,16.154678344726562,16.236221415743064,16.010265097222472,16.183934319143813,227452400
2013-11-12,16.18455696105957,16.306249908378376,16.09087501654377,16.111727024030344,204276800
2013-11-13,16.203857421875,16.254277905017986,16.089632604785727,16.122001843551683,197220800
2013-11-14,16.43821144104004,16.473068945676747,16.2424436101735,16.271699579803496,282419200
2013-11-15,16.339557647705078,16.467163004843762,16.32399634311302,16.38904399253682,317920400
2013-11-18,16.141603469848633,16.408022128384737,16.12822128571261,16.339550423838798,244944000
2013-11-19,16.170238494873047,16.289441497895844,16.121062996798315,16.154053880211777,208938800
2013-11-20,16.028623580932617,16.197314545525913,16.007771577239343,16.16027626746316,193916800
2013-11-21,16.219728469848633,16.221907584010648,15.987236436233697,16.109551061588466,262026800
2013-11-22,16.178016662597656,16.251468240309535,16.138490106408735,16.169301871424462,223725600
2013-11-25,16.300647735595703,16.366940335586584,16.215369751428714,16.21599140557701,229311600
2013-11-26,16.60129737854004,16.68657700820635,16.30873768537419,16.31247093388763,401382800
2013-11-27,16.99222183227539,16.993466803392828,16.601309212289593,16.691879614449658,363448400
2013-11-29,17.30687713623047,17.377215491132358,17.049796491078386,17.101772773843756,318127600
2013-12-02,17.156230926513672,17.56394785576007,17.14347039773021,17.366936727117526,472544800
2013-12-03,17.625885009765625,17.627753296241544,17.35697808265377,17.37627429057095,450968000
2013-12-04,17.584808349609375,17.715216117612194,17.454711408727704,17.60036965179203,377809600
2013-12-05,17.675064086914062,17.900398762836968,17.628691013108146,17.822901426261208,447580000
2013-12-06,17.429813385009766,17.639275975640285,17.415809541670676,17.609396677377557,344352400
2013-12-09,17.62930679321289,17.727345279461993,17.45719341734168,17.45719341734168,320493600
2013-12-10,17.6019229888916,17.674442104253277,17.46653535716868,17.540610270095705,278269600
2013-12-11,17.471515655517578,17.770614420230203,17.419541045228826,17.647053174106727,359718800
2013-12-12,17.44599151611328,17.595384627507773,17.430119391447555,17.4957903280292,262290000
2013-12-13,17.255830764770508,17.51882539742485,17.23217798595408,17.517891253946647,332822000
2013-12-16,17.35137939453125,17.511355621046285,17.27388371570315,17.274194542804384,282592800
2013-12-17,17.273256301879883,17.41175550636969,17.223146663387322,17.298777361667415,229902400
2013-12-18,17.14190673828125,17.163071223657333,16.76935827359912,17.108605044689025,565863200
2013-12-19,16.945528030395508,17.117952291115703,16.92280773406273,17.102390990781558,320308800
2013-12-20,17.087448120117188,17.168058699041932,16.956729565188457,16.975714946397158,436413600
2013-12-23,17.743227005004883,17.762834046159615,17.51509153488552,17.678177703920582,501306400
2013-12-24,17.667903900146484,17.7989332853512,17.61686011744635,17.73699725907316,167554800
2013-12-26,17.550569534301758,17.72486207325726,17.534384918423047,17.681288107429964,204008000
2013-12-27,17.431987762451172,17.56644124374282,17.413625695349815,17.548079176641462,225884400
2013-12-30,17.258628845214844,17.431987231388494,17.190157136232358,17.3501333374029,253629600
2013-12-31,17.4609375,17.46902897878615,17.242449288824343,17.24774166114462,223084400
2014-01-02,17.215373992919922,17.336756158854335,17.180827298088207,17.29473963884105,234684800
2014-01-03,16.837221145629883,17.233111848289237,16.820102383257986,17.20696912622057,392467600
2014-01-06,16.929031372070312,17.018355091218005,16.6075248241974,16.727351149833478,412610800
2014-01-07,16.80796241760254,16.992213061344355,16.741980644614284,16.94117093405386,317209200
2014-01-08,16.914409637451172,16.979768112419688,16.765950606646058,16.769683856939267,258529600
2014-01-09,16.698396682739258,17.020213878050686,16.661981733692283,17.018345592368345,279148800
2014-01-10,16.586984634399414,16.831615519810086,16.530028480708353,16.801425400756482,304976000
2014-01-13,16.6738224029541,16.88452828716873,16.49174918202572,16.492683325574244,378492800
2014-01-14,17.005599975585938,17.01618139544124,16.73389052254373,16.75132011233366,332561600
2014-01-15,17.34702491760254,17.435416177388504,17.16962074375328,17.227511051696894,391638800
2014-01-16,17.25023078918457,17.33115222193905,17.170241837815666,17.27046114737319,229278000
2014-01-17,16.827564239501953,17.182372403951053,16.803598980835098,17.164010341772332,426739600
2014-01-21,17.089006423950195,17.12012902028322,16.819786989915418,16.837527401721783,328526800
2014-01-22,17.164949417114258,17.344841829031072,17.04979214406771,17.146274860415048,379985200
2014-01-23,17.3102970123291,17.32025677697597,16.956422851149398,17.11608658824622,403239200
2014-01-24,16.995637893676758,17.292866712279512,16.954553866199788,17.242446236918973,429354800
2014-01-27,17.13351058959961,17.267342403120864,16.985674937972682,17.120128405553462,554878800
2014-01-28,15.764079093933105,16.028627845369968,15.626199857699682,15.834417433913211,1065523200
2014-01-29,15.585115432739258,15.791153867791618,15.518822840104768,15.6847113973875,502810000
2014-01-30,15.554929733276367,15.764081484627878,15.459070314598842,15.640831048621246,678501600
2014-01-31,15.580445289611816,15.609390432340835,15.361024685421388,15.41175597640751,464797200
2014-02-03,15.609393119812012,15.802360217169776,15.539988925328508,15.643007322303687,401464000
2014-02-04,15.83535099029541,15.856204663129148,15.647676245676843,15.74384814560409,376681200
2014-02-05,15.953619003295898,16.03734118409981,15.756295352400395,15.765944288443729,328344800
2014-02-06,16.04661750793457,16.07761539939764,15.899460293774528,15.969908678995726,257765200
2014-02-07,16.271099090576172,16.372856321380983,16.19908731008418,16.324326207016544,370280400
2014-02-10,16.562599182128906,16.656529219506268,16.218503962247368,16.239168102274952,345559200
2014-02-11,16.780824661254883,16.836867636901697,16.578560953766228,16.61331609306743,282256800
2014-02-12,16.779571533203125,16.893540304958268,16.695662572619707,16.811821829585668,308100800
2014-02-13,17.046024322509766,17.05917392575767,16.725723464047757,16.740125490087202,307398000
2014-02-14,17.032251358032227,17.09455982954531,16.945212126953933,16.98466094910826,272924400
2014-02-18,17.09486198425293,17.25767188167783,17.08296313525814,17.095174671824882,260251600
2014-02-19,16.82497215270996,17.123042022555993,16.730416761086286,17.056038254115865,313768000
2014-02-20,16.63022232055664,16.813385325497887,16.562905873876236,16.687832076070574,305858000
2014-02-21,16.44549560546875,16.737303347021378,16.42514415874308,16.681571384210876,278784800
2014-02-24,16.51751136779785,16.591716997606774,16.35689358473133,16.379749881857343,288909600
2014-02-25,16.345619201660156,16.580755265101022,16.312430840126858,16.57480751207936,231952000
2014-02-26,16.19814682006836,16.43766716075728,16.143354596199167,16.394146738069185,276217200
2014-02-27,16.521270751953125,16.556024230058867,16.157449458349987,16.191577561128,301882000
2014-02-28,16.47650146484375,16.680328718471078,16.347503562448008,16.56542015739681,371968800
2014-03-03,16.524089813232422,16.614575277441705,16.369105405848646,16.38820443700876,238781200
2014-03-04,16.633039474487305,16.67687425539024,16.524394765183956,16.625526612744146,259140000
2014-03-05,16.668113708496094,16.742943044162267,16.566981822048287,16.623028160071097,200062800
2014-03-06,16.617706298828125,16.733240226557246,16.534735368010413,16.681578197566033,185488800
2014-03-07,16.607999801635742,16.656217245182837,16.470549320396497,16.62835125486822,220729600
2014-03-10,16.623029708862305,16.698486099018687,16.542249267244287,16.542876314762538,178584000
2014-03-11,16.784900665283203,16.867871596505573,16.675316164102448,16.76486356998216,279224400
2014-03-12,16.801179885864258,16.82434887149797,16.656841921090724,16.735430197346417,199326400
2014-03-13,16.614566802978516,16.89666781028543,16.567914491861895,16.827160883099204,257742800
2014-03-14,16.427968978881836,16.62208950808185,16.375054530457014,16.55633814322292,237199200
2014-03-17,16.492145538330078,16.593275710045727,16.464279560955056,16.522203672701117,199544800
2014-03-18,16.638051986694336,16.655898589629924,16.443931511851442,16.46584806995851,209647200
2014-03-19,16.633678436279297,16.789600945433868,16.5629173610562,16.66498901649463,224756000
2014-03-20,16.55352020263672,16.677821079736034,16.51125218574989,16.59077852814793,208398400
2014-03-21,16.684078216552734,16.711631513660077,16.47931297458338,16.654647121614857,374046400
2014-03-24,16.881956100463867,16.922971682634916,16.75264556941761,16.85784738572857,355700800
2014-03-25,17.063552856445312,17.087348884306586,16.894479160630738,16.95428275394523,282293200
2014-03-26,16.900428771972656,17.1891063133468,16.871624725843922,17.111457788437935,299768000
2014-03-27,16.82779312133789,16.954286148961803,16.754528897494012,16.907946506478968,222031600
2014-03-28,16.80901527404785,16.874139618861147,16.727296737180556,16.854727892182904,200564000
2014-03-31,16.805252075195312,16.932683172562424,16.779889258666238,16.88321330659376,168669200
2014-04-01,16.95897674560547,16.965865904979335,16.80618455459905,16.837180755403264,200760000
2014-04-02,16.987157821655273,17.01627622901936,16.91545871809694,16.98183544364678,180420800
2014-04-03,16.869436264038086,16.985595553184126,16.833430362426096,16.950842074379334,162344000
2014-04-04,16.65119743347168,16.907311923301876,16.612374017038128,16.901364171891153,275251200
2014-04-07,16.389768600463867,16.62240154194248,16.340300407048616,16.5322287706369,289850400
2014-04-08,16.38883399963379,16.472744674538532,16.240424371656218,16.44362625572718,243888400
2014-04-09,16.6042423248291,16.609564703830536,16.344370439774448,16.363782157596518,206169600
2014-04-10,16.390079498291016,16.66435335062433,16.380372805412435,16.615508870749014,239652000
2014-04-11,16.268918991088867,16.369736551412494,16.19158311188286,16.24981828302032,271717600
2014-04-14,16.33371925354004,16.348746649475085,16.193763983442416,16.34060674033835,205674000
2014-04-15,16.21724510192871,16.332464608930046,16.00966070467486,16.28957123544155,266490000
2014-04-16,16.2501220703125,16.315246362805016,16.0976425697579,16.220063932796247,214765600
2014-04-17,16.43579864501953,16.524093643720516,16.25608009783782,16.28112856160081,284334400
2014-04-21,16.630855560302734,16.661224723198217,16.40511011174506,16.448317862500442,182548800
2014-04-22,16.647451400756836,16.651521357250722,16.484639763987428,16.541309811454276,202563200
2014-04-23,16.42984390258789,16.629601135838186,16.420449896607796,16.564789517506306,394940000
2014-04-24,17.776796340942383,17.84661766092003,17.556374935137857,17.79057299232891,759911600
2014-04-25,17.907360076904297,17.908923515377573,17.657507559734114,17.675352495976703,390275200
2014-04-28,18.60087013244629,18.652844839060418,17.926454713430616,17.934283609494937,669485600
2014-04-29,18.545761108398438,18.6600425760542,18.4574678267154,18.589908585303075,337377600
2014-04-30,18.475627899169922,18.76806272484571,18.466548253319896,18.55546858610309,456640800
2014-05-01,18.51914405822754,18.623091756770478,18.358837360579162,18.535423874732228,244048000
2014-05-02,18.553586959838867,18.60431090548344,18.463728574640463,18.546074097212163,191514400
2014-05-05,18.815961837768555,18.817215932235182,18.472806477054043,18.477190791309372,287067200
2014-05-06,18.61089324951172,18.92399063049968,18.61089324951172,18.842272122094847,374564400
2014-05-07,18.545761108398438,18.701058160517263,18.401735859242045,18.637186282523047,282864400
2014-05-08,18.51270294189453,18.71483528907412,18.46264234694369,18.520888316616443,230297200
2014-05-09,18.435564041137695,18.457917443300275,18.271526994246425,18.404078599924045,291597600
2014-05-12,18.66508674621582,18.691218400348767,18.49412374937086,18.4969587000734,213208800
2014-05-13,18.69437026977539,18.718928077745623,18.598029005450673,18.638957564423865,159737200
2014-05-14,18.697837829589844,18.808979378095295,18.630775915779395,18.65250045822683,166404000
2014-05-15,18.538833618164062,18.78378447483063,18.51427581383246,18.723964656487517,230846000
2014-05-16,18.81243896484375,18.813067833036236,18.431158197498217,18.53285324637942,276256400
2014-05-19,19.03534698486328,19.121614567786757,18.806766895394407,18.823139324103614,317755200
2014-05-20,19.039127349853516,19.092335647229635,18.913817807644634,19.032830261189833,234836000
2014-05-21,19.089500427246094,19.101778487786575,18.955691090112275,19.011418217260005,196859600
2014-05-22,19.11972999572754,19.200961612665697,19.01992490661594,19.098636006191434,200760000
2014-05-23,19.33572006225586,19.35461133547968,19.094547359230233,19.11910517368808,232209600
2014-05-27,19.697790145874023,19.70503053764045,19.382942399311954,19.390813340756136,348866000
2014-05-28,19.64678382873535,19.830024921182673,19.639541755773436,19.710067473498444,315481600
2014-05-29,20.004764556884766,20.05167745123848,19.765165776668354,19.767684612358025,376474000
2014-05-30,19.92983055114746,20.281514136044493,19.800742751803774,20.086623859990645,564020800
2014-06-02,19.792875289916992,19.987451166093326,19.59924439760152,19.96006008585592,369350800
2014-06-03,20.072772979736328,20.110555517981435,19.780280309052117,19.78689183287854,292709200
2014-06-04,20.301979064941406,20.39863811687509,20.027747153331134,20.069622373464327,335482000
2014-06-05,20.381641387939453,20.44524116356326,20.232404541341644,20.345434377350742,303805600
2014-06-06,20.32559585571289,20.504745965135356,20.290964382765893,20.46192575295492,349938400
2014-06-09,20.650833129882812,20.69050395578013,20.22106725055014,20.43044002633458,301660000
2014-06-10,20.772052764892578,20.94836794370625,20.62218536734081,20.87784220847401,251108000
2014-06-11,20.686094284057617,20.884448389097688,20.600141118784542,20.74559967483677,182724000
2014-06-12,20.34008026123047,20.743400054844084,20.25412708311163,20.72576820254638,218996000
2014-06-13,20.11748504638672,20.373141889488387,20.029327456301104,20.320246326557314,218100000
2014-06-16,20.32024574279785,20.441462635866532,20.154950896685726,20.16817562777166,142244000
2014-06-17,20.293800354003906,20.430443022101866,20.23209054499629,20.3444898336318,118904000
2014-06-18,20.315837860107422,20.340081237814264,20.13291116703436,20.335672433795168,134056000
2014-06-19,20.24530601501465,20.342279496556507,20.13070068565326,20.340075095212676,142112000
2014-06-20,20.035938262939453,20.39738282567848,20.03373386104815,20.24310664114072,403592000
2014-06-23,20.018301010131836,20.1924117203212,19.96760986910333,20.126293133147588,174776000
2014-06-24,19.89708709716797,20.218860793870764,19.877252526968057,20.00067211434289,156144000
2014-06-25,19.91472053527832,19.989653381741075,19.758241636959713,19.88166123417644,147476000
2014-06-26,20.03373146057129,20.066790759115726,19.791299407021693,19.91692339631794,130516000
2014-06-27,20.271757125854492,20.276164247802527,20.005080007688026,20.01610033475686,256116000
2014-06-30,20.481136322021484,20.657451521712414,20.296005194199378,20.298209596598763,197929200
2014-07-01,20.61116600036621,20.732382901643003,20.52521280908494,20.61116600036621,152892000
2014-07-02,20.602346420288086,20.73017313226129,20.516391569794692,20.688299589315672,113860000
2014-07-03,20.72356414794922,20.738991598601764,20.540637460593306,20.644222492745836,91567200
2014-07-07,21.151126861572266,21.15553398389094,20.73899114393811,20.747807070041436,225872000
2014-07-08,21.014484405517578,21.334055449799724,20.699322165413736,21.217245679600378,260888000
2014-07-09,21.023296356201172,21.146715946392963,20.884449317235408,21.0343166830965,145744000
2014-07-10,20.946157455444336,21.058558391315444,20.61115904932886,20.664054596483307,158744000
2014-07-11,20.985828399658203,21.133491353043194,20.906486759921197,21.016683294948628,136072000
2014-07-14,21.256916046142578,21.353889558356265,21.080602556577617,21.126884910643398,171240000
2014-07-15,21.00786590576172,21.34506701040244,20.94395171812584,21.334048366547293,181911600
2014-07-16,20.888853073120117,21.400164883407378,20.880037149317598,21.371514392148345,213585200
2014-07-17,20.516389846801758,20.99905120270354,20.401786191544804,20.943952935827653,229192000
2014-07-18,20.81171989440918,20.880041215351188,20.500964825351925,20.6332020266751,199952000
2014-07-21,20.70372772216797,20.937343862991217,20.65524097260861,20.93513946124783,156316000
2014-07-22,20.875635147094727,20.91310157134347,20.743399620562368,20.866819221130445,220788000
2014-07-23,21.420000076293945,21.572070130359887,20.974805194275984,21.029903454226144,371672000
2014-07-24,21.38473892211914,21.448653113026573,21.250299017359655,21.386943323589232,182916000
2014-07-25,21.52579689025879,21.563263319305946,21.298792232369806,21.34507458851032,173876000
2014-07-28,21.823320388793945,21.87180713175594,21.499343998164086,21.558849385412042,221272000
2014-07-29,21.68227195739746,21.91588978016494,21.6536214605382,21.891646405335617,172572000
2014-07-30,21.631576538085938,21.752791697428666,21.525787142338356,21.69549071946973,132040000
2014-07-31,21.069583892822266,21.47731086640207,21.010078484739985,21.413398335355488,227372000
2014-08-01,21.186382293701172,21.294376093771923,20.895463548656473,20.915299796584645,194044000
2014-08-04,21.06736946105957,21.285559776908535,20.97480478968054,21.23927744121902,159832000
2014-08-05,20.96379280090332,21.087212401916663,20.796293569909533,21.0166866754139,223732000
2014-08-06,20.928529739379883,21.043135099381225,20.87343146131239,20.88224738757911,154232000
2014-08-07,20.926313400268555,21.25190130771069,20.842146370327576,21.025982926448663,186844000
2014-08-08,20.983903884887695,21.00162344126641,20.660529585210682,20.877589926275203,167460000
2014-08-11,21.260761260986328,21.280696180286014,21.00604818216971,21.10128866590707,146340000
2014-08-12,21.256332397460938,21.45788681973581,21.176596099247046,21.271836583789774,135180000
2014-08-13,21.537616729736328,21.537616729736328,21.271830274410593,21.296194229962175,127664000
2014-08-14,21.59520721435547,21.61071139809568,21.44016537695335,21.55755443810485,112464000
2014-08-15,21.701522827148438,21.748035378375462,21.45345419744167,21.683803277205964,195804000
2014-08-18,21.962879180908203,22.00939172981946,21.701521746671705,21.8144800698151,190288000
2014-08-19,22.266324996948242,22.299548738774703,21.99832307525294,22.0182579962807,277596000
2014-08-20,22.27518081665039,22.39035451937987,22.137856830085386,22.246387813425372,210796000
2014-08-21,22.27739715576172,22.357133449529037,22.17329690057497,22.27518178931555,133912000
2014-08-22,22.441303253173828,22.474526997161455,22.19102086948269,22.213169468864503,176736000
2014-08-25,22.490028381347656,22.629566060900448,22.43244067827191,22.545400717812516,161080000
2014-08-26,22.3460636138916,22.48117227209254,22.339419202804653,22.463452715974082,132608000
2014-08-27,22.62070655822754,22.718162412331377,22.30397672221969,22.374853246159855,209476000
2014-08-28,22.64728355407715,22.764672626331926,22.494455378590274,22.50109978798893,273840000
2014-08-29,22.702655792236328,22.79125186012314,22.63620831886386,22.782392084351514,178380000
2014-09-02,22.879846572875977,22.977300720932927,22.751382366540287,22.82668792139472,214256000
2014-09-03,21.914161682128906,22.857705305377447,21.834425363286776,22.835556703439078,501684000
2014-09-04,21.732534408569336,22.168866984082502,21.659442521619336,21.89422067867499,342872000
2014-09-05,21.920801162719727,22.0138262838332,21.774617381116013,21.88314837891136,233828000
2014-09-08,21.785688400268555,21.996102566262696,21.717027255753916,21.993888889866895,185426800
2014-09-09,21.7037410736084,22.83112275110553,21.29398611142628,21.945165345380016,759385200
2014-09-10,22.370418548583984,22.394782505951948,21.65279371384099,21.70816603698105,403478400
2014-09-11,22.465662002563477,22.467877368936158,22.064766870408405,22.239743637603066,249412400
2014-09-12,22.51660919189453,22.633998282546873,22.388144957289068,22.41693796580558,250504400
2014-09-15,22.50995445251465,22.82447050788,22.467872639268766,22.771311865102465,245266000
2014-09-16,22.339412689208984,22.42800875413906,21.903078463537607,22.104634553499263,267632400
2014-09-17,22.498882293701172,22.547610207462213,22.279606681776478,22.430219465297355,243706000
2014-09-18,22.545400619506836,22.669434111901825,22.49445732665627,22.576408992605582,149197600
2014-09-19,22.361560821533203,22.669430831194266,22.25967594040639,22.65614201316927,283609600
2014-09-22,22.383712768554688,22.62292166782094,22.2773988287672,22.547616101290604,211153600
2014-09-23,22.733671188354492,22.800118682262532,22.268543800488104,22.281832623337724,253608800
2014-09-24,22.536535263061523,22.78017314415581,22.41471547759979,22.627346683101937,240687200
2014-09-25,21.67716407775879,22.306193043417412,21.643940336089845,22.261895847745286,400368000
2014-09-26,22.3150577545166,22.3150577545166,21.79455798604972,21.82335100061995,249482000
2014-09-29,22.173301696777344,22.246393596845795,21.84549667484691,21.849927408697642,199065200
2014-09-30,22.3150577545166,22.490034588820457,22.266329814605392,22.32834657819054,221056400
2014-10-01,21.96730613708496,22.30175541206138,21.860990542649148,22.27960513292501,205965200
2014-10-02,22.126785278320312,22.197661799124663,21.7148149730733,21.987245913421763,191031200
2014-10-03,22.06477165222168,22.19544956942993,21.936307412036427,22.024903498020386,173878400
2014-10-06,22.06477165222168,22.292905432995262,22.020472764314807,22.13786186006589,148204800
2014-10-07,21.8720645904541,22.175505487287943,21.867635548745337,22.02267735598659,168376800
2014-10-08,22.326128005981445,22.394789166350183,21.774618286805815,21.874289511998498,229618800
2014-10-09,22.37485122680664,22.676076848823833,22.28404148081161,22.49002662395823,309506000
2014-10-10,22.310623168945312,22.598558312627652,22.2153826799987,22.301763392086368,265326400
2014-10-13,22.106847763061523,22.54318197951677,22.106847763061523,22.443512464718996,214333600
2014-10-14,21.8720645904541,22.264099840094968,21.832196455759355,22.23530684441558,254754400
2014-10-15,21.604066848754883,21.96066476228878,21.081351957729893,21.699307316776284,403734400
2014-10-16,21.320568084716797,21.643942375110743,21.132302450629684,21.163310828487333,288618000
2014-10-17,21.63286590576172,21.927447167203493,21.44238491639559,21.59521311921556,272718800
2014-10-20,22.095779418945312,22.14007661579969,21.75468559571144,21.77683419413863,310069200
2014-10-21,22.69601821899414,22.817836370429845,22.430229935277243,22.817836370429845,378495600
2014-10-22,22.811185836791992,23.059254497049608,22.724805132470845,22.77796209901551,273052400
2014-10-23,23.218730926513672,23.267458858000715,22.952942670174277,23.052613899987715,284298800
2014-10-24,23.305105209350586,23.364906578860513,23.152277046405104,23.296245434269615,188215600
2014-10-27,23.280742645263672,23.36269430230104,23.189931212614475,23.223154948701485,136750800
2014-10-28,23.641769409179688,23.641769409179688,23.333899391317125,23.344974533185894,192243600
2014-10-29,23.77466583251953,23.781311932424607,23.557607217516452,23.621839331295213,210751600
2014-10-30,23.69493865966797,23.776888662762317,23.455729682885753,23.6905079250071,162619200
2014-10-31,23.920846939086914,23.929706714806848,23.74587017073443,23.923062305474254,178557200
2014-11-03,24.230934143066406,24.430274887107185,23.923064095537143,23.969576654175064,209130400
2014-11-04,24.053739547729492,24.250864905160718,23.85882955662597,24.222071902218076,166297600
2014-11-05,24.111331939697266,24.208787799145558,23.94964396286985,24.164488913110098,149743600
2014-11-06,24.18029022216797,24.20031158473652,23.98008677942515,24.158045583769557,139874000
2014-11-07,24.249244689941406,24.318203560726765,24.14691802139785,24.19140728697098,134766000
2014-11-10,24.20920753479004,24.32043241362617,24.173614758927133,24.25147183468103,108782000
2014-11-11,24.402738571166992,24.41386173829326,24.113554894611262,24.180288805897806,109769200
2014-11-12,24.74753189086914,24.787572909230523,24.329327019105477,24.33155029440126,187769600
2014-11-13,25.096776962280273,25.236919672780612,24.825388036446935,24.869878998066874,238091600
2014-11-14,25.39931297302246,25.401537945765824,24.738636932268605,25.17018999800696,176254400
2014-11-17,25.357046127319336,26.088905996933963,25.20355695630714,25.41933178479175,186986800
